K_ep,K_run,t,Trg_Action,Rot_Action,Mu,Sigma,Policy,D_perp,Tau,Tau_CR,Theta_x,V_BO_Mag,V_BO_Angle,a_BO_Mag,V_BP_Mag,V_BP_Angle,Phi_PB,Trg_Flag,Impact_Flag_Ext,Impact_Flag_OB,r_BO.x,r_BO.y,r_BO.z,V_BO.x,V_BO.y,V_BO.z,a_BO.x,a_BO.y,a_BO.z,Eul_BO.x,Eul_BO.y,Eul_BO.z,W_BO.x,W_BO.y,W_BO.z,AngAcc_BO.y,F_thrust,Mx,My,Mz,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Error
# DATA_TYPE: EXP, SAR_SETTINGS: {Policy_Type: DEEP_RL_ONBOARD, SAR_Type: Impulse_Micro, SAR_Config: A30_L100}, LEG_SETTINGS: {L_eff: 0.118, Gamma_eff: 30, K_Pitch: 0.4, K_Yaw: 0.4}, 
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
0,0, 9582.049, 0.491,-89.0,--,--,--, 0.200, 0.478, 0.197, 16.788, 3.41,   8.88,-4.85, 3.40,   7.10, 41.31,True,False,False, 5.97,-0.19, 2.39, 3.37,-0.05, 0.53, 0.00, 0.00, 0.00,-2.26,-41.31, 1.19,-0.44,-13.92, 0.00,-83.90, 0.000, 0.000,-3.340, 0.000, 5.98,-0.10, 2.44, 3.17, 0.00, 1.48, 0.00, 0.00, 0.00,--
